original_path	original_status	bytes	sha256	classification	collaborator_destination	disposition	reason
external-results/test1b-production/truth_c0_0.14/spectra/step_00000033.npz	UNTRACKED	2221	2fa17fd0f3384f37e16aaa8a896ee96f68e35f16597fa56a2c206ffbdf2976f7	ARCHAEOLOGY	external-results/test1b-production/truth_c0_0.14/spectra/step_00000033.npz	RETAINED_LOCAL_NOT_VERSIONED	preparatory or earlier campaign evidence
external-results/test1b-production/truth_c0_0.14/spectra/step_00000034.npz	UNTRACKED	2219	2e66d487c37dbc6ef744e3f5028c60d1a130c4e4cee54d14cb7d27188c6af95b	ARCHAEOLOGY	external-results/test1b-production/truth_c0_0.14/spectra/step_00000034.npz	RETAINED_LOCAL_NOT_VERSIONED	preparatory or earlier campaign evidence
external-results/test1b-production/truth_c0_0.14/spectra/step_00000035.npz	UNTRACKED	2221	787220e0de7ce9ca02f45e19f9709e4926acbece8f6efb1e618431bb19bf78a4	ARCHAEOLOGY	external-results/test1b-production/truth_c0_0.14/spectra/step_00000035.npz	RETAINED_LOCAL_NOT_VERSIONED	preparatory or earlier campaign evidence
external-results/test1b-production/truth_c0_0.14/spectra/step_00000036.npz	UNTRACKED	2224	0574517573c5d19c190ff724c683ea9cbc0de2ad130cc2eaf8b9db3fc94e8c4e	ARCHAEOLOGY	external-results/test1b-production/truth_c0_0.14/spectra/step_00000036.npz	RETAINED_LOCAL_NOT_VERSIONED	preparatory or earlier campaign evidence
external-results/test1b-production/truth_c0_0.14/spectra/step_00000037.npz	UNTRACKED	2223	0339fc0e6df77548f39755e5bd7509adbe21ccdc8ec5b193e5629ef4fea0cf0c	ARCHAEOLOGY	external-results/test1b-production/truth_c0_0.14/spectra/step_00000037.npz	RETAINED_LOCAL_NOT_VERSIONED	preparatory or earlier campaign evidence
external-results/test1b-production/truth_c0_0.14/spectra/step_00000038.npz	UNTRACKED	2221	f11f5d2041dcf84b0b227bfe796c2bd5505e0b734a6d484b162c6a9949c26de4	ARCHAEOLOGY	external-results/test1b-production/truth_c0_0.14/spectra/step_00000038.npz	RETAINED_LOCAL_NOT_VERSIONED	preparatory or earlier campaign evidence
external-results/test1b-production/truth_c0_0.14/spectra/step_00000039.npz	UNTRACKED	2220	21688a2b0d7624b683763e566522ebb0954c6951f6e7613496f406cd2fafc693	ARCHAEOLOGY	external-results/test1b-production/truth_c0_0.14/spectra/step_00000039.npz	RETAINED_LOCAL_NOT_VERSIONED	preparatory or earlier campaign evidence
external-results/test1b-production/truth_c0_0.14/spectra/step_00000040.npz	UNTRACKED	2224	41536f9ac05e6f96a92d290cb1414df5e6d5f06ffa6e8db0cb9f87f6510709c5	ARCHAEOLOGY	external-results/test1b-production/truth_c0_0.14/spectra/step_00000040.npz	RETAINED_LOCAL_NOT_VERSIONED	preparatory or earlier campaign evidence
external-results/test1b-production/truth_c0_0.14/spectra/step_00000041.npz	UNTRACKED	2221	fe7f7116e1018952fa8ca5fbed31c60bd20913be18f6173fdd81ab5d61702e31	ARCHAEOLOGY	external-results/test1b-production/truth_c0_0.14/spectra/step_00000041.npz	RETAINED_LOCAL_NOT_VERSIONED	preparatory or earlier campaign evidence
external-results/test1b-production/truth_c0_0.14/spectra/step_00000042.npz	UNTRACKED	2221	feb48993725e7bf374335b50f40221df6faa8128b23aa496e8b290acbe3ac747	ARCHAEOLOGY	external-results/test1b-production/truth_c0_0.14/spectra/step_00000042.npz	RETAINED_LOCAL_NOT_VERSIONED	preparatory or earlier campaign evidence
external-results/test1b-production/truth_c0_0.14/spectra/step_00000043.npz	UNTRACKED	2220	6fd23c1e01f4c5dc101ec44ff65d487a2990deb6d73609b3051c967d8db7b72b	ARCHAEOLOGY	external-results/test1b-production/truth_c0_0.14/spectra/step_00000043.npz	RETAINED_LOCAL_NOT_VERSIONED	preparatory or earlier campaign evidence
external-results/test1b-production/truth_c0_0.14/spectra/step_00000044.npz	UNTRACKED	2222	2e7b1974f5255641f01cadf8b3f22054e31c000d96ee53886e9513eec48f9886	ARCHAEOLOGY	external-results/test1b-production/truth_c0_0.14/spectra/step_00000044.npz	RETAINED_LOCAL_NOT_VERSIONED	preparatory or earlier campaign evidence
external-results/test1b-production/truth_c0_0.14/spectra/step_00000045.npz	UNTRACKED	2220	573e37b450cae189a5e592d52f25a885e03d4ec5831780ef8d2d96218f9eeceb	ARCHAEOLOGY	external-results/test1b-production/truth_c0_0.14/spectra/step_00000045.npz	RETAINED_LOCAL_NOT_VERSIONED	preparatory or earlier campaign evidence
external-results/test1b-production/truth_c0_0.14/spectra/step_00000046.npz	UNTRACKED	2219	fe8d89784f933daf255fc536b4cb9d3ef45e752e4e5642b4bfec49f9d52c41b5	ARCHAEOLOGY	external-results/test1b-production/truth_c0_0.14/spectra/step_00000046.npz	RETAINED_LOCAL_NOT_VERSIONED	preparatory or earlier campaign evidence
external-results/test1b-production/truth_c0_0.14/spectra/step_00000047.npz	UNTRACKED	2223	871301fc8feb83a5d8c8906607a508697b0db16b761fb2f623a89f28ebc60660	ARCHAEOLOGY	external-results/test1b-production/truth_c0_0.14/spectra/step_00000047.npz	RETAINED_LOCAL_NOT_VERSIONED	preparatory or earlier campaign evidence
external-results/test1b-production/truth_c0_0.14/spectra/step_00000048.npz	UNTRACKED	2222	7cf8805836367d663bb91f965a22835cb88b93402dbd693888f045d95f8ac87e	ARCHAEOLOGY	external-results/test1b-production/truth_c0_0.14/spectra/step_00000048.npz	RETAINED_LOCAL_NOT_VERSIONED	preparatory or earlier campaign evidence
external-results/test1b-production/truth_c0_0.14/spectra/step_00000049.npz	UNTRACKED	2223	a3014e87c6cbd43d4f0e809e1bc05d46710377750e0629052fe3765aebb5f362	ARCHAEOLOGY	external-results/test1b-production/truth_c0_0.14/spectra/step_00000049.npz	RETAINED_LOCAL_NOT_VERSIONED	preparatory or earlier campaign evidence
external-results/test1b-production/truth_c0_0.14/spectra/step_00000050.npz	UNTRACKED	2221	63d5e19026bcdd1bf5a5efaf5bef682b16b1dbe5a53b0214f40a6ee7167f650a	ARCHAEOLOGY	external-results/test1b-production/truth_c0_0.14/spectra/step_00000050.npz	RETAINED_LOCAL_NOT_VERSIONED	preparatory or earlier campaign evidence
external-results/test1b-production/truth_c0_0.14/spectra/step_00000051.npz	UNTRACKED	2220	c55e95c1f536ff373c9577e02e6333546f08cfa0a16a2427db3bd27e6d86a37b	ARCHAEOLOGY	external-results/test1b-production/truth_c0_0.14/spectra/step_00000051.npz	RETAINED_LOCAL_NOT_VERSIONED	preparatory or earlier campaign evidence
external-results/test1b-production/truth_c0_0.14/spectra/step_00000052.npz	UNTRACKED	2221	9cc7096b2f20bc5a7dacac3b234e0ecf43fbf2909ccd33c292ea42a20e2c999f	ARCHAEOLOGY	external-results/test1b-production/truth_c0_0.14/spectra/step_00000052.npz	RETAINED_LOCAL_NOT_VERSIONED	preparatory or earlier campaign evidence
external-results/test1b-production/truth_c0_0.14/spectra/step_00000053.npz	UNTRACKED	2223	a8f5fc8fb8956e93278081a13e43112f80e385bc8377cde793ddb26dbd93121f	ARCHAEOLOGY	external-results/test1b-production/truth_c0_0.14/spectra/step_00000053.npz	RETAINED_LOCAL_NOT_VERSIONED	preparatory or earlier campaign evidence
external-results/test1b-production/truth_c0_0.14/spectra/step_00000054.npz	UNTRACKED	2222	391c74a0646f0c6448d025e09ecbf80e462854072dd162d5bad164566c47bcd8	ARCHAEOLOGY	external-results/test1b-production/truth_c0_0.14/spectra/step_00000054.npz	RETAINED_LOCAL_NOT_VERSIONED	preparatory or earlier campaign evidence
external-results/test1b-production/truth_c0_0.14/spectra/step_00000055.npz	UNTRACKED	2220	9ec1177d8f9b89b55b2f89da872b735e3f3c18458869ca45eff3be33b8902d70	ARCHAEOLOGY	external-results/test1b-production/truth_c0_0.14/spectra/step_00000055.npz	RETAINED_LOCAL_NOT_VERSIONED	preparatory or earlier campaign evidence
external-results/test1b-production/truth_c0_0.14/spectra/step_00000056.npz	UNTRACKED	2218	c489ac92e3cab40b0a3a35d34a527f710650c26df45d942aa21bb7a00818b115	ARCHAEOLOGY	external-results/test1b-production/truth_c0_0.14/spectra/step_00000056.npz	RETAINED_LOCAL_NOT_VERSIONED	preparatory or earlier campaign evidence
external-results/test1b-production/truth_c0_0.14/spectra/step_00000057.npz	UNTRACKED	2222	0a878f2176046cbca67eec0dc3c817d436d82020a0617a4bf420bd5f35b92fa4	ARCHAEOLOGY	external-results/test1b-production/truth_c0_0.14/spectra/step_00000057.npz	RETAINED_LOCAL_NOT_VERSIONED	preparatory or earlier campaign evidence
external-results/test1b-production/truth_c0_0.14/spectra/step_00000058.npz	UNTRACKED	2221	abeaaaf2d993b56ad6910d91c82889fffe943adea61a084cd17e9e8b7cfb5278	ARCHAEOLOGY	external-results/test1b-production/truth_c0_0.14/spectra/step_00000058.npz	RETAINED_LOCAL_NOT_VERSIONED	preparatory or earlier campaign evidence
external-results/test1b-production/truth_c0_0.14/spectra/step_00000059.npz	UNTRACKED	2224	fb282922d88d7b2c4c8d7e70f29b61e93492d5f2fce1f863e48feed19d934393	ARCHAEOLOGY	external-results/test1b-production/truth_c0_0.14/spectra/step_00000059.npz	RETAINED_LOCAL_NOT_VERSIONED	preparatory or earlier campaign evidence
external-results/test1b-production/truth_c0_0.14/spectra/step_00000060.npz	UNTRACKED	2223	1fd93452a127e46364a5ba5728e8b63d260afa48fc5b35245200eca7c2b8cde2	ARCHAEOLOGY	external-results/test1b-production/truth_c0_0.14/spectra/step_00000060.npz	RETAINED_LOCAL_NOT_VERSIONED	preparatory or earlier campaign evidence
external-results/test1b-production/truth_c0_0.14/spectra/step_00000061.npz	UNTRACKED	2222	68c92b94ed5c9fcf34ddbae20730195939c8e9431f2c33d57fd256b142cc64c5	ARCHAEOLOGY	external-results/test1b-production/truth_c0_0.14/spectra/step_00000061.npz	RETAINED_LOCAL_NOT_VERSIONED	preparatory or earlier campaign evidence
external-results/test1b-production/truth_c0_0.14/spectra/step_00000062.npz	UNTRACKED	2221	a393bc560ee31b38fb1b63d6623d620a4e4104424626cc27174da84821e7d513	ARCHAEOLOGY	external-results/test1b-production/truth_c0_0.14/spectra/step_00000062.npz	RETAINED_LOCAL_NOT_VERSIONED	preparatory or earlier campaign evidence
external-results/test1b-production/truth_c0_0.14/spectra/step_00000063.npz	UNTRACKED	2222	7c5973849029f98ba4dc5bd818a30480f9701f6b7ae95583a8b33d88990d06e1	ARCHAEOLOGY	external-results/test1b-production/truth_c0_0.14/spectra/step_00000063.npz	RETAINED_LOCAL_NOT_VERSIONED	preparatory or earlier campaign evidence
external-results/test1b-production/truth_c0_0.14/spectra/step_00000064.npz	UNTRACKED	2223	cea70807f604e1592bb31c0b7f2beffbbf160800531e372f78323aebb977bb39	ARCHAEOLOGY	external-results/test1b-production/truth_c0_0.14/spectra/step_00000064.npz	RETAINED_LOCAL_NOT_VERSIONED	preparatory or earlier campaign evidence
external-results/test1b-production/truth_c0_0.14/spectra/step_00000065.npz	UNTRACKED	2223	6d1b2d61bfb8c462772ab80fc6a403a28829b68549cd113b1267e774de671a7c	ARCHAEOLOGY	external-results/test1b-production/truth_c0_0.14/spectra/step_00000065.npz	RETAINED_LOCAL_NOT_VERSIONED	preparatory or earlier campaign evidence
external-results/test1b-production/truth_c0_0.14/spectra/step_00000066.npz	UNTRACKED	2222	6a2f5fb87386056c05fe32bba4e23502e793ea36dfa1df39a5ce1158d0b7f5dc	ARCHAEOLOGY	external-results/test1b-production/truth_c0_0.14/spectra/step_00000066.npz	RETAINED_LOCAL_NOT_VERSIONED	preparatory or earlier campaign evidence
external-results/test1b-production/truth_c0_0.14/spectra/step_00000067.npz	UNTRACKED	2220	0ff49dceaf7db42602216a60ca258fd2d60b6c1ec696c316843e88bee91cfbc6	ARCHAEOLOGY	external-results/test1b-production/truth_c0_0.14/spectra/step_00000067.npz	RETAINED_LOCAL_NOT_VERSIONED	preparatory or earlier campaign evidence
external-results/test1b-production/truth_c0_0.14/spectra/step_00000068.npz	UNTRACKED	2221	0bf9ed9edc47e0f72a106c03f00a59975a22218c1efbf0edf121cc07bcf7b917	ARCHAEOLOGY	external-results/test1b-production/truth_c0_0.14/spectra/step_00000068.npz	RETAINED_LOCAL_NOT_VERSIONED	preparatory or earlier campaign evidence
external-results/test1b-production/truth_c0_0.14/spectra/step_00000069.npz	UNTRACKED	2222	eaffaddbe7500c988c0e3c2c6cc15bc492dcc96496e411c66dfcd1b0d5d0cca7	ARCHAEOLOGY	external-results/test1b-production/truth_c0_0.14/spectra/step_00000069.npz	RETAINED_LOCAL_NOT_VERSIONED	preparatory or earlier campaign evidence
external-results/test1b-production/truth_c0_0.14/spectra/step_00000070.npz	UNTRACKED	2222	e33da5d5995310c5fac3d2d349e3511e6a8b4750117599e4c777b059140c3ca1	ARCHAEOLOGY	external-results/test1b-production/truth_c0_0.14/spectra/step_00000070.npz	RETAINED_LOCAL_NOT_VERSIONED	preparatory or earlier campaign evidence
external-results/test1b-production/truth_c0_0.14/spectra/step_00000071.npz	UNTRACKED	2221	e8e4c86397f5c5f5901ec0fabd0031ef4d420d9e1c36c08ed6b33b6ac3660ebe	ARCHAEOLOGY	external-results/test1b-production/truth_c0_0.14/spectra/step_00000071.npz	RETAINED_LOCAL_NOT_VERSIONED	preparatory or earlier campaign evidence
external-results/test1b-production/truth_c0_0.14/spectra/step_00000072.npz	UNTRACKED	2223	4c2c98d1e0b07d37c43567233bddab79db35aba5a56149ed155e3e03b58a9448	ARCHAEOLOGY	external-results/test1b-production/truth_c0_0.14/spectra/step_00000072.npz	RETAINED_LOCAL_NOT_VERSIONED	preparatory or earlier campaign evidence
external-results/test1b-production/truth_c0_0.14/spectra/step_00000073.npz	UNTRACKED	2223	ae14797b5ee2c65d87fb808e05c265f1e9a41e127e0f41d61fa514485fa57858	ARCHAEOLOGY	external-results/test1b-production/truth_c0_0.14/spectra/step_00000073.npz	RETAINED_LOCAL_NOT_VERSIONED	preparatory or earlier campaign evidence
external-results/test1b-production/truth_c0_0.14/spectra/step_00000074.npz	UNTRACKED	2219	df93859265afbfedcbecc81354b44c3215b0b1be65cfde5a710919a7f20579c0	ARCHAEOLOGY	external-results/test1b-production/truth_c0_0.14/spectra/step_00000074.npz	RETAINED_LOCAL_NOT_VERSIONED	preparatory or earlier campaign evidence
external-results/test1b-production/truth_c0_0.14/spectra/step_00000075.npz	UNTRACKED	2221	7d1727862f424c2f206cefbe9945ff1a7095e9e45402f4228257ccf4aa1c5692	ARCHAEOLOGY	external-results/test1b-production/truth_c0_0.14/spectra/step_00000075.npz	RETAINED_LOCAL_NOT_VERSIONED	preparatory or earlier campaign evidence
external-results/test1b-production/truth_c0_0.14/spectra/step_00000076.npz	UNTRACKED	2219	8814c623988e392edd6caf7b5985e6951cc09042fee50dbfb866fac1614008ff	ARCHAEOLOGY	external-results/test1b-production/truth_c0_0.14/spectra/step_00000076.npz	RETAINED_LOCAL_NOT_VERSIONED	preparatory or earlier campaign evidence
external-results/test1b-production/truth_c0_0.14/spectra/step_00000077.npz	UNTRACKED	2221	6712188bccb509eff1071ecb6d17aa25aa0f669f2de7419e305e2d263c87f9d4	ARCHAEOLOGY	external-results/test1b-production/truth_c0_0.14/spectra/step_00000077.npz	RETAINED_LOCAL_NOT_VERSIONED	preparatory or earlier campaign evidence
external-results/test1b-production/truth_c0_0.14/spectra/step_00000078.npz	UNTRACKED	2220	054bf473fe0263ac941d386087573e29c6f4969ba78712a83df3230d76fc8fbe	ARCHAEOLOGY	external-results/test1b-production/truth_c0_0.14/spectra/step_00000078.npz	RETAINED_LOCAL_NOT_VERSIONED	preparatory or earlier campaign evidence
external-results/test1b-production/truth_c0_0.14/spectra/step_00000079.npz	UNTRACKED	2222	b921a766d6a4846db4b535f8aa482a1f4b2d368e6ec0aa25b3ca4ef7cccff571	ARCHAEOLOGY	external-results/test1b-production/truth_c0_0.14/spectra/step_00000079.npz	RETAINED_LOCAL_NOT_VERSIONED	preparatory or earlier campaign evidence
external-results/test1b-production/truth_c0_0.14/spectra/step_00000080.npz	UNTRACKED	2220	20ddacaa1ccc5f8e2b16f073f4043ab985b76760164408d66374f21e744f33a1	ARCHAEOLOGY	external-results/test1b-production/truth_c0_0.14/spectra/step_00000080.npz	RETAINED_LOCAL_NOT_VERSIONED	preparatory or earlier campaign evidence
external-results/test1b-production/truth_c0_0.14/spectra/step_00000081.npz	UNTRACKED	2223	92a12ef8866ecafb04c8f08a00dd62c48ae4685dc47eb34174ec707bbf24c873	ARCHAEOLOGY	external-results/test1b-production/truth_c0_0.14/spectra/step_00000081.npz	RETAINED_LOCAL_NOT_VERSIONED	preparatory or earlier campaign evidence
external-results/test1b-production/truth_c0_0.14/spectra/step_00000082.npz	UNTRACKED	2221	a2b6e0b36de2b847a30a3cfb06f7eb403a37be0380bec158b4e9286f0d915d13	ARCHAEOLOGY	external-results/test1b-production/truth_c0_0.14/spectra/step_00000082.npz	RETAINED_LOCAL_NOT_VERSIONED	preparatory or earlier campaign evidence
external-results/test1b-production/truth_c0_0.14/spectra/step_00000083.npz	UNTRACKED	2220	66f1317c57243cd3e87fc51dcf06ca359a2d1384b46a6fd4693a7036fdc388ed	ARCHAEOLOGY	external-results/test1b-production/truth_c0_0.14/spectra/step_00000083.npz	RETAINED_LOCAL_NOT_VERSIONED	preparatory or earlier campaign evidence
external-results/test1b-production/truth_c0_0.14/spectra/step_00000084.npz	UNTRACKED	2221	1d73e5a93b849371108d4c94d9115ede691fb97f4f5ba0135c558c394fcd7485	ARCHAEOLOGY	external-results/test1b-production/truth_c0_0.14/spectra/step_00000084.npz	RETAINED_LOCAL_NOT_VERSIONED	preparatory or earlier campaign evidence
external-results/test1b-production/truth_c0_0.14/spectra/step_00000085.npz	UNTRACKED	2223	8f673834b0346a661f7809a4c299667fd0374f756edb624d3b41f1596a2ef327	ARCHAEOLOGY	external-results/test1b-production/truth_c0_0.14/spectra/step_00000085.npz	RETAINED_LOCAL_NOT_VERSIONED	preparatory or earlier campaign evidence
external-results/test1b-production/truth_c0_0.14/spectra/step_00000086.npz	UNTRACKED	2223	a0c45d23975104c6521490940af7060505d85d08205b6706d55869306d90d8c5	ARCHAEOLOGY	external-results/test1b-production/truth_c0_0.14/spectra/step_00000086.npz	RETAINED_LOCAL_NOT_VERSIONED	preparatory or earlier campaign evidence
external-results/test1b-production/truth_c0_0.14/spectra/step_00000087.npz	UNTRACKED	2222	21e479b3a098b4c82234c7579b11f4537ea3e4342be8728423b17102d7e1a4f3	ARCHAEOLOGY	external-results/test1b-production/truth_c0_0.14/spectra/step_00000087.npz	RETAINED_LOCAL_NOT_VERSIONED	preparatory or earlier campaign evidence
external-results/test1b-production/truth_c0_0.14/spectra/step_00000088.npz	UNTRACKED	2220	9026803e66279cb3d349d9e25437ca36832e4e4873e95d1c6b10db3af357c4fa	ARCHAEOLOGY	external-results/test1b-production/truth_c0_0.14/spectra/step_00000088.npz	RETAINED_LOCAL_NOT_VERSIONED	preparatory or earlier campaign evidence
external-results/test1b-production/truth_c0_0.14/spectra/step_00000089.npz	UNTRACKED	2221	2228322e8ce83f20352fe5f93eb76f917aa0066f9985c7a8faf59aeaf7d3e7ba	ARCHAEOLOGY	external-results/test1b-production/truth_c0_0.14/spectra/step_00000089.npz	RETAINED_LOCAL_NOT_VERSIONED	preparatory or earlier campaign evidence
external-results/test1b-production/truth_c0_0.14/spectra/step_00000090.npz	UNTRACKED	2221	e69ae803253fcb68e75708b6eb45a767f84c44642e48caf04b954ca035851cc8	ARCHAEOLOGY	external-results/test1b-production/truth_c0_0.14/spectra/step_00000090.npz	RETAINED_LOCAL_NOT_VERSIONED	preparatory or earlier campaign evidence
external-results/test1b-production/truth_c0_0.14/spectra/step_00000091.npz	UNTRACKED	2224	ae2cad6d32bdf01d05d89d4621e017e1e2c95ba480499d842913b9e66923aa80	ARCHAEOLOGY	external-results/test1b-production/truth_c0_0.14/spectra/step_00000091.npz	RETAINED_LOCAL_NOT_VERSIONED	preparatory or earlier campaign evidence
external-results/test1b-production/truth_c0_0.14/spectra/step_00000092.npz	UNTRACKED	2220	ff2b522a440a504fd3d8994265d6a5f9a59cd3cf3914498aa8fecc7723a85f6a	ARCHAEOLOGY	external-results/test1b-production/truth_c0_0.14/spectra/step_00000092.npz	RETAINED_LOCAL_NOT_VERSIONED	preparatory or earlier campaign evidence
external-results/test1b-production/truth_c0_0.14/spectra/step_00000093.npz	UNTRACKED	2223	3827cf9d1d6e3643331f92bcced4b3953294d75733a8688cdb17a1573d8565d0	ARCHAEOLOGY	external-results/test1b-production/truth_c0_0.14/spectra/step_00000093.npz	RETAINED_LOCAL_NOT_VERSIONED	preparatory or earlier campaign evidence
external-results/test1b-production/truth_c0_0.14/spectra/step_00000094.npz	UNTRACKED	2220	77b55388209a43f3f222270337700bb12c253d63a8488c734f6c1e907afcff0a	ARCHAEOLOGY	external-results/test1b-production/truth_c0_0.14/spectra/step_00000094.npz	RETAINED_LOCAL_NOT_VERSIONED	preparatory or earlier campaign evidence
external-results/test1b-production/truth_c0_0.14/spectra/step_00000095.npz	UNTRACKED	2222	aa4a74154499e1f6af9897f724b9cc62e1d6094101e9f5304a4b192af2859bc2	ARCHAEOLOGY	external-results/test1b-production/truth_c0_0.14/spectra/step_00000095.npz	RETAINED_LOCAL_NOT_VERSIONED	preparatory or earlier campaign evidence
